sex,year,age,mu,sigma,nu,tau
men,0,74,28.3645222005559,0.126906938124715,-0.110976910909899,1.43604753704063
men,1,74,28.3398308393796,0.127774220386094,-0.165093735601345,1.45704184580184
men,2,74,28.315160972072,0.128647429656131,-0.219210560292805,1.4783430810324
men,3,74,28.2905125799227,0.129526606440014,-0.27332738498425,1.49995572984634
men,4,74,28.2658856442375,0.130411791519743,-0.3274442096757,1.52188434495711
men,5,74,28.2412801463386,0.131303025956025,-0.381561034367153,1.54413354563658
men,6,74,28.2166960675642,0.132200351090173,-0.435677859058598,1.5667080186881
men,7,74,28.1921333892691,0.13310380854603,-0.489794683750051,1.5896125194338
men,8,74,28.1675920928241,0.134013440231893,-0.543911508441497,1.61285187271624
men,9,74,28.1430721596162,0.134929288342462,-0.598028333132954,1.63643097391486
men,10,74,28.1185735710487,0.135851395360795,-0.652145157824399,1.66035478997708
men,11,74,28.0940963085411,0.136779804060281,-0.706261982515852,1.6846283604647
men,12,74,28.069640353529,0.137714557506621,-0.760378807207305,1.70925679861541
men,13,74,28.0452056874642,0.138655699059826,-0.814495631898744,1.73424529241992
men,14,74,28.0207922918146,0.139603272376232,-0.8686124565902,1.75959910571483
men,15,74,27.9964001480644,0.140557321410521,-0.922729281281646,1.78532357929141
men,16,74,27.9720292377136,0.141517890417762,-0.976846105973106,1.81142413202071
men,17,74,27.9476795422786,0.142485023955462,-1.03096293066454,1.83790626199498
men,18,74,27.9233510432917,0.143458766885635,-1.085079755356,1.8647755476859
men,19,74,27.8990437223015,0.144439164376882,-1.13919658004745,1.89203764911963
men,20,74,27.8747575608724,0.145426261906487,-1.19331340473891,1.91969830906918
men,21,74,27.8504925405851,0.146420105262524,-1.24743022943035,1.94776335426399
men,22,74,27.826248643036,0.147420740545984,-1.3015470541218,1.97623869661753
men,23,74,27.8020258498379,0.148428214172914,-1.35566387881325,2.00513033447246
men,24,74,27.7778241426194,0.149442572876564,-1.4097807035047,2.03444435386427
men,25,74,27.753643503025,0.150463863709564,-1.46389752819615,2.06418692980333
men,26,74,27.7294839127154,0.151492134046097,-1.5180143528876,2.09436432757558
men,27,74,27.7053453533673,0.152527431584106,-1.57213117757905,2.1249829040624
men,28,74,27.6812278066729,0.153569804347499,-1.6262480022705,2.15604910907962
men,29,74,27.6571312543409,0.154619300688378,-1.68036482696196,2.1875694867362
men,30,74,27.6330556780955,0.155675969289288,-1.7344816516534,2.2195506768128
men,31,74,27.6090010596772,0.156739859165467,-1.78859847634485,2.25199941616037
men,32,74,27.584967380842,0.157811019667123,-1.8427153010363,2.28492254011932
men,33,74,27.560954623362,0.158889500481726,-1.89683212572775,2.31832698395937
men,34,74,27.5369627690252,0.159975351636309,-1.9509489504192,2.35221978434047
men,35,74,27.5129917996353,0.16106862349979,-2.00506577511065,2.38660808079507
men,36,74,27.4890416970119,0.162169366785306,-2.05918259980211,2.42149911723212
men,37,74,27.4651124429906,0.163277632552571,-2.11329942449355,2.45690024346288
men,38,74,27.4412040194224,0.16439347221024,-2.167416249185,2.49281891674932
men,39,74,27.4173164081746,0.165516937518295,-2.22153307387644,2.52926270337483
men,40,74,27.39344959113,0.166648080590445,-2.2756498985679,2.56623928023821
men,41,74,27.3696035501871,0.167786953896545,-2.32976672325935,2.60375643647073
men,42,74,27.3457782672604,0.168933610265028,-2.3838835479508,2.64182207507688
men,43,74,27.3219737242798,0.170088102885358,-2.43800037264225,2.68044421459925
men,44,74,27.2981899031915,0.171250485310496,-2.4921171973337,2.71963099080756
men,45,74,27.2744267859567,0.172420811459383,-2.54623402202515,2.75939065841244
men,46,74,27.2506843545529,0.173599135619441,-2.6003508467166,2.79973159280441
men,47,74,27.2269625909729,0.174785512449096,-2.65446767140805,2.84066229181803
men,48,74,27.2032614772254,0.175979996980307,-2.7085844960995,2.882191377522
men,49,74,27.1795809953348,0.177182644621121,-2.76270132079095,2.92432759803548
men,50,74,27.1559211273408,0.178393511158247,-2.81681814548241,2.96707982937081
women,-1,75,29.4080302953043,0.153811583202954,0.327993212427651,1.71910170167258
women,0,75,29.3195816891462,0.154936909629739,0.284302504904858,1.74583272645147
women,1,75,29.2313991040665,0.156070469243781,0.240611797382066,1.77297940301235
women,2,75,29.1434817399709,0.157212322281266,0.196921089859267,1.80054819449705
women,3,75,29.0558287991718,0.158362529419085,0.153230382336475,1.82854566454541
women,4,75,28.9684394863804,0.159521151778057,0.109539674813683,1.85697847885811
women,5,75,28.8813130087001,0.160688250926175,0.0658489672908835,1.88585340678351
women,6,75,28.7944485756189,0.161863888881884,0.0221582597680914,1.91517732292938
women,7,75,28.7078453990025,0.163048128117368,-0.0215324477546937,1.94495720879965
women,8,75,28.621502693087,0.164241031561878,-0.0652231552774858,1.97520015445651
women,9,75,28.5354196744715,0.165442662605068,-0.108913862800285,2.00591336020848
women,10,75,28.4495955621118,0.166653085100372,-0.152604570323084,2.03710413832468
women,11,75,28.3640295773123,0.167872363368389,-0.196295277845869,2.06877991477568
women,12,75,28.2787209437198,0.169100562200306,-0.239985985368669,2.10094823100161
women,13,75,28.1936688873158,0.170337746861341,-0.283676692891461,2.13361674570754
women,14,75,28.10887263641,0.171583983094207,-0.327367400414253,2.16679323668691
women,15,75,28.0243314216329,0.17283933712261,-0.371058107937045,2.20048560267331
women,16,75,27.9400444759291,0.174103875654766,-0.414748815459837,2.23470186522103
women,17,75,27.8560110345502,0.175377665886945,-0.458439522982636,2.26945017061478
women,18,75,27.7722303350477,0.176660775507044,-0.502130230505428,2.3047387918093
women,19,75,27.6887016172665,0.177953272698182,-0.545820938028228,2.34057613039885
women,20,75,27.6054241233378,0.179255226142324,-0.589511645551013,2.37697071861762
women,21,75,27.5223970976718,0.180566705023931,-0.633202353073805,2.41393122137103
women,22,75,27.4396197869518,0.181887779033635,-0.676893060596604,2.45146643829871
women,23,75,27.3570914401264,0.183218518371944,-0.720583768119396,2.48958530586949
women,24,75,27.2748113084031,0.18455899375297,-0.764274475642188,2.52829689950913
women,25,75,27.1927786452418,0.185909276408191,-0.807965183164981,2.56761043576088
women,26,75,27.1109927063474,0.187269438090231,-0.85165589068778,2.60753527447989
women,27,75,27.0294527496634,0.188639551076677,-0.895346598210572,2.64808092106156
women,28,75,26.9481580353654,0.190019688173915,-0.939037305733364,2.68925702870459
women,29,75,26.8671078258539,0.191409922721006,-0.982728013256156,2.73107340070933
women,30,75,26.7863013857478,0.192810328593576,-1.02641872077895,2.77353999281164
women,31,75,26.7057379818778,0.194220980207746,-1.07010942830174,2.8166669155533
women,32,75,26.6254168832799,0.195641952524086,-1.11380013582453,2.86046443668907
women,33,75,26.5453373611883,0.197073321051595,-1.15749084334733,2.90494298363125
women,34,75,26.4654986890291,0.198515161851719,-1.20118155087012,2.95011314593239
women,35,75,26.3859001424139,0.199967551542386,-1.24487225839292,2.9959856778063
women,36,75,26.3065409991327,0.201430567302084,-1.28856296591572,3.04257150068851
women,37,75,26.2274205391478,0.202904286873959,-1.33225367343851,3.08988170583653
women,38,75,26.1485380445871,0.204388788569945,-1.37594438096129,3.1379275569704
women,39,75,26.0698927997376,0.20588415127493,-1.41963508848409,3.18672049295442
women,40,75,25.9914840910389,0.20739045445094,-1.46332579600689,3.23627213052054
women,41,75,25.9133112070766,0.208907778141371,-1.50701650352968,3.28659426703403
women,42,75,25.8353734385763,0.210436202975235,-1.55070721105247,3.33769888330239
women,43,75,25.7576700783964,0.211975810171449,-1.59439791857527,3.38959814642755
women,44,75,25.6802004215225,0.213526681543147,-1.63808862609806,3.44230441270283
women,45,75,25.6029637650605,0.215088899502031,-1.68177933362085,3.49583023055463
women,46,75,25.5259594082302,0.21666254706275,-1.72547004114364,3.55018834353004
women,47,75,25.4491866523593,0.218247707847308,-1.76916074866644,3.60539169333085
women,48,75,25.3726448008767,0.219844466089512,-1.81285145618924,3.66145342289478
women,49,75,25.2963331593065,0.221452906639444,-1.85654216371203,3.71838687952444
women,50,75,25.2202510352613,0.223073114967973,-1.90023287123483,3.77620561806525
men,-1,75,28.3733786601098,0.125191097289193,-0.0060258575250553,1.39932037709627
men,0,75,28.3479163814549,0.126070102909828,-0.0610919110449717,1.42058699187166
men,1,75,28.3224769526568,0.12695528030224,-0.116157964564888,1.44217681276298
men,2,75,28.2970603532097,0.12784667280036,-0.171224018084812,1.46409475179756
men,3,75,28.2716665626267,0.128744324042375,-0.226290071604728,1.48634579565484
men,4,75,28.2462955604391,0.129648277972874,-0.281356125124648,1.5089350068009
men,5,75,28.2209473261967,0.130558578844992,-0.336422178644571,1.53186752464026
men,6,75,28.1956218394674,0.13147527122258,-0.391488232164488,1.55514856668517
men,7,75,28.1703190798375,0.132398399982384,-0.446554285684397,1.57878342974263
men,8,75,28.1450390269119,0.133328010316246,-0.501620339204313,1.60277749111962
men,9,75,28.1197816603135,0.134264147733312,-0.55668639272424,1.62713620984639
men,10,75,28.0945469596835,0.135206858062264,-0.611752446244164,1.65186512791853
men,11,75,28.0693349046817,0.136156187453558,-0.666818499764073,1.67696987155789
men,12,75,28.0441454749856,0.137112182381691,-0.721884553283997,1.70245615249263
men,13,75,28.0189786502914,0.138074889647469,-0.776950606803913,1.72832976925663
men,14,75,27.9938344103133,0.139044356380301,-0.832016660323833,1.75459660850892
men,15,75,27.968712734784,0.140020630040508,-0.88708271384375,1.78126264637282
men,16,75,27.9436136034538,0.141003758421642,-0.942148767363666,1.80833394979571
men,17,75,27.9185369960918,0.141993789652832,-0.997214820883589,1.83581667792933
men,18,75,27.8934828924848,0.142990772201134,-1.05228087440351,1.86371708353108
men,19,75,27.8684512724381,0.143994754873906,-1.10734692792343,1.89204151438659
men,20,75,27.8434421157748,0.145005786821199,-1.16241298144334,1.92079641475402
men,21,75,27.8184554023363,0.146023917538162,-1.21747903496326,1.94998832683014
men,22,75,27.7934911119821,0.147049196867463,-1.27254508848318,1.97962389223889
men,23,75,27.7685492245897,0.148081675001732,-1.3276111420031,2.00970985354231
men,24,75,27.7436297200545,0.149121402486018,-1.38267719552301,2.04025305577473
men,25,75,27.7187325782904,0.150168430220261,-1.43774324904293,2.07126044800004
men,26,75,27.6938577792289,0.151222809461787,-1.49280930256286,2.1027390848927
men,27,75,27.6690053028196,0.152284591827812,-1.54787535608277,2.13469612834288
men,28,75,27.6441751290302,0.153353829297977,-1.60294140960269,2.16713884908579
men,29,75,27.6193672378463,0.154430574216886,-1.65800746312261,2.20007462835596
men,30,75,27.5945816092716,0.15551487929667,-1.71307351664253,2.23351095956658
men,31,75,27.5698182233275,0.156606797619571,-1.76813957016244,2.26745545001437
men,32,75,27.5450770600535,0.157706382640535,-1.82320562368236,2.3019158226103
men,33,75,27.5203580995069,0.158813688189832,-1.87827167720228,2.33689991763679
men,34,75,27.4956613217631,0.159928768475694,-1.9333377307222,2.3724156945314
men,35,75,27.4709867069151,0.161051678086963,-1.98840378424212,2.40847123369778
men,36,75,27.446334235074,0.162182471995767,-2.04346983776204,2.44507473834406
men,37,75,27.4217038863687,0.16332120556021,-2.09853589128196,2.48223453634921
men,38,75,27.3970956409458,0.164467934527084,-2.15360194480187,2.51995908215785
men,39,75,27.3725094789698,0.165622715034595,-2.20866799832179,2.55825695870361
men,40,75,27.3479453806231,0.166785603615113,-2.26373405184172,2.59713687936204
men,41,75,27.3234033261057,0.167956657197941,-2.31880010536164,2.63660768993294
men,42,75,27.2988832956356,0.169135933112097,-2.37386615888155,2.67667837065296
men,43,75,27.2743852694482,0.170323489089128,-2.42893221240147,2.71735803823876
men,44,75,27.2499092277971,0.171519383265928,-2.48399826592139,2.75865594796118
men,45,75,27.2254551509531,0.172723674187593,-2.5390643194413,2.80058149575093
men,46,75,27.2010230192051,0.173936420810276,-2.59413037296122,2.84314422033644
men,47,75,27.1766128128596,0.175157682504086,-2.64919642648115,2.88635380541391
men,48,75,27.1522245122408,0.176387519055984,-2.70426248000106,2.93022008185063
men,49,75,27.1278580976904,0.177625990672714,-2.75932853352098,2.97475302992158
men,50,75,27.1035135495677,0.178873157983753,-2.8143945870409,3.01996278158014
women,-1,76,29.4667563772326,0.152690855605074,0.404298832586464,1.69241041107432
women,0,76,29.3775275530425,0.153833505909251,0.359660298504758,1.71962716101162
women,1,76,29.2885689242877,0.154984707149321,0.315021764423059,1.74728160116419
women,2,76,29.1998796727845,0.156144523315555,0.270383230341339,1.77538077031239
women,3,76,29.1114589828267,0.157313018877094,0.22574469625964,1.80393182043174
women,4,76,29.023306041178,0.158490258785526,0.181106162177934,1.83294201851334
women,5,76,28.9354200370652,0.159676308478501,0.136467628096228,1.8624187484135
women,6,76,28.8478001621695,0.160871233883364,0.0918290940145225,1.8923695127331
women,7,76,28.7604456106203,0.162075101420826,0.0471905599328237,1.9228019347272
women,8,76,28.6733555789872,0.163287978008649,0.00255202585111772,1.95372376024541
women,9,76,28.5865292662725,0.16450993106537,-0.0420865082305953,1.98514285970332
women,10,76,28.4999658739042,0.165741028514049,-0.0867250423122941,2.01706723008585
women,11,76,28.4136646057283,0.166981338786041,-0.131363576394,2.04950499698255
women,12,76,28.3276246680017,0.168230930824803,-0.176002110475713,2.08246441665589
women,13,76,28.241845269385,0.169489874089723,-0.220640644557412,2.11595387814265
women,14,76,28.1563256209349,0.170758238559986,-0.265279178639118,2.14998190538914
women,15,76,28.0710649360972,0.172036094738459,-0.309917712720817,2.18455715942078
women,16,76,27.9860624306993,0.173323513655613,-0.35455624680253,2.2196884405466
women,17,76,27.9013173229436,0.174620566873468,-0.399194780884236,2.25538469059904
women,18,76,27.8168288333993,0.175927326489575,-0.443833314965934,2.29165499521003
women,19,76,27.7325961849963,0.177243865141021,-0.488471849047648,2.32850858612336
women,20,76,27.6486186030172,0.178570256008465,-0.533110383129346,2.36595484354453
women,21,76,27.5648953150908,0.179906572820212,-0.577748917211052,2.40400329852824
women,22,76,27.4814255511847,0.181252889856304,-0.622387451292758,2.44266363540418
women,23,76,27.398208543598,0.182609281952652,-0.667025985374471,2.48194569424212
women,24,76,27.3152435269547,0.183975824505196,-0.71166451945617,2.5218594733563
women,25,76,27.2325297381965,0.185352593474098,-0.756303053537876,2.56241513185037
women,26,76,27.1500664165756,0.186739665387958,-0.800941587619582,2.60362299220315
women,27,76,27.0678528036478,0.188137117348077,-0.845580121701288,2.64549354289589
women,28,76,26.9858881432658,0.189545027032733,-0.890218655782987,2.68803744108193
women,29,76,26.9041716815717,0.190963472701506,-0.9348571898647,2.73126551529923
women,30,76,26.8227026669906,0.192392533199624,-0.979495723946398,2.77518876822645
women,31,76,26.7414803502233,0.193832287962349,-1.0241342580281,2.81981837948349
women,32,76,26.6605039842397,0.195282817019389,-1.0687727921098,2.865165708477
women,33,76,26.5797728242717,0.19674420099935,-1.11341132619152,2.91124229729156
women,34,76,26.4992861278064,0.198216521134214,-1.15804986027322,2.95805987362755
women,35,76,26.4190431545795,0.199699859263858,-1.20268839435493,3.00563035378607
women,36,76,26.3390431665683,0.2011942978406,-1.24732692843663,3.05396584570203
women,37,76,26.2592854279846,0.202699919933785,-1.29196546251834,3.10307865202587
women,38,76,26.1797692052685,0.204216809234399,-1.33660399660004,3.15298127325494
women,39,76,26.1004937670816,0.205745050059726,-1.38124253068174,3.20368641091519
women,40,76,26.0214583842996,0.20728472735803,-1.42588106476345,3.25520697079409
women,41,76,25.9426623300065,0.208835926713278,-1.47051959884516,3.30755606622539
women,42,76,25.8641048794872,0.210398734349901,-1.51515813292686,3.36074702142693
women,43,76,25.7857853102214,0.211973237137581,-1.55979666700858,3.41479337489191
women,44,76,25.7077029018764,0.213559522596084,-1.60443520109027,3.4697088828348
women,45,76,25.6298569363009,0.215157678900122,-1.64907373517198,3.52550752269275
women,46,76,25.5522466975183,0.216767794884259,-1.69371226925368,3.58220349668305
women,47,76,25.4748714717199,0.218389960047842,-1.73835080333539,3.63981123541816
women,48,76,25.3977305472586,0.220024264559983,-1.78298933741709,3.69834540157853
women,49,76,25.3208232146423,0.221670799264563,-1.8276278714988,3.75782089364469
women,50,76,25.2441487665271,0.22332965568529,-1.8722664055805,3.81825284968931
men,-1,76,28.3527492735718,0.124322671355132,0.0449618177978884,1.38389668801032
men,0,76,28.3265428752548,0.125218870574333,-0.0110534645504986,1.40572967192521
men,1,76,28.3003606994676,0.126121530184321,-0.0670687468988784,1.4279071029298
men,2,76,28.2742027238212,0.127030696755821,-0.123084029247287,1.45043441517812
men,3,76,28.2480689259476,0.127946417195273,-0.179099311595667,1.47331712855589
men,4,76,28.2219592834993,0.128868738747249,-0.235114593944057,1.49656085003307
men,5,76,28.1958737741495,0.129797708996889,-0.291129876292437,1.52017127503769
men,6,76,28.169812375592,0.130733375872361,-0.347145158640824,1.54415418885151
men,7,76,28.1437750655411,0.131675787647327,-0.403160440989204,1.56851546802747
men,8,76,28.117761821732,0.132624992943441,-0.459175723337591,1.5932610818297
men,9,76,28.0917726219203,0.13358104073285,-0.515191005685981,1.61839709369618
men,10,76,28.0658074438821,0.134543980340726,-0.571206288034361,1.64392966272442
men,11,76,28.0398662654142,0.135513861447811,-0.627221570382748,1.66986504518066
men,12,76,28.0139490643338,0.136490734092975,-0.68323685273115,1.69620959603286
men,13,76,27.9880558184785,0.137474648675802,-0.739252135079529,1.72296977050781
men,14,76,27.9621865057068,0.13846565595919,-0.79526741742792,1.75015212567294
men,15,76,27.9363411038972,0.139463807071969,-0.8512826997763,1.77776332204292
men,16,76,27.9105195909489,0.14046915351154,-0.907297982124701,1.80581012521177
men,17,76,27.8847219447814,0.141481747146528,-0.963313264473088,1.83429940751056
men,18,76,27.8589481433348,0.142501640219464,-1.01932854682147,1.86323814969142
men,19,76,27.8331981645693,0.143528885349475,-1.07534382916986,1.89263344263796
men,20,76,27.8074719864658,0.144563535535004,-1.13135911151824,1.92249248910284
men,21,76,27.7817695870253,0.145605644156539,-1.18737439386663,1.95282260547259
men,22,76,27.7560909442692,0.146655264979371,-1.24338967621501,1.98363122356043
men,23,76,27.7304360362393,0.147712452156365,-1.2994049585634,2.01492589242718
men,24,76,27.7048048409976,0.148777260230757,-1.35542024091179,2.04671428023111
men,25,76,27.6791973366265,0.149849744138964,-1.41143552326018,2.07900417610687
men,26,76,27.6536135012284,0.150929959213423,-1.46745080560856,2.11180349207401
men,27,76,27.6280533129262,0.152017961185443,-1.52346608795695,2.14512026497571
men,28,76,27.6025167498629,0.15311380618808,-1.57948137030533,2.17896265844806
men,29,76,27.5770037902018,0.154217550759034,-1.63549665265372,2.21333896492035
men,30,76,27.5515144121263,0.155329251843566,-1.69151193500211,2.24825760764706
men,31,76,27.5260485938399,0.156448966797435,-1.74752721735049,2.28372714277172
men,32,76,27.5006063135664,0.15757675338986,-1.80354249969888,2.3197562614235
men,33,76,27.4751875495496,0.158712669806495,-1.85955778204728,2.35635379184679
men,34,76,27.4497922800535,0.159856774652438,-1.91557306439566,2.39352870156432
men,35,76,27.4244204833621,0.161009126955248,-1.97158834674405,2.43129009957461
men,36,76,27.3990721377797,0.162169786167994,-2.02760362909243,2.46964723858386
men,37,76,27.3737472216303,0.163338812172324,-2.08361891144082,2.50860951727315
men,38,76,27.3484457132581,0.164516265281547,-2.1396341937892,2.54818648260147
men,39,76,27.3231675910275,0.165702206243756,-2.19564947613759,2.58838783214496
men,40,76,27.2979128333225,0.166896696244951,-2.25166475848597,2.62922341647312
men,41,76,27.2726814185476,0.168099796912204,-2.30768004083436,2.67070324156256
men,42,76,27.2474733251267,0.169311570316833,-2.36369532318274,2.71283747124867
men,43,76,27.222288531504,0.17053207897761,-2.41971060553115,2.75563642971619
men,44,76,27.1971270161436,0.171761385863977,-2.47572588787953,2.79911060402886
men,45,76,27.1719887575294,0.172999554399309,-2.53174117022791,2.8432706466991
men,46,76,27.1468737341653,0.174246648464171,-2.5877564525763,2.88812737829827
men,47,76,27.1217819245748,0.175502732399626,-2.64377173492469,2.93369179010793
men,48,76,27.0967133073016,0.176767871010547,-2.69978701727307,2.97997504681314
men,49,76,27.0716678609091,0.178042129568965,-2.75580229962146,3.02698848923809
men,50,76,27.0466455639804,0.17932557381743,-2.81181758196984,3.07474363712496
women,-1,77,29.5209380775318,0.151557298776042,0.480700748902,1.6666411987614
women,0,77,29.4309404958772,0.152716804334543,0.43511438826138,1.69433104599681
women,1,77,29.341217281002,0.153885180816128,0.389528027620767,1.72248093684596
women,2,77,29.2517675964711,0.155062496088756,0.343941666980148,1.75109851454812
women,3,77,29.1625906083995,0.156248818539618,0.298355306339535,1.78019154932849
women,4,77,29.0736854854443,0.157444217079108,0.252768945698922,1.80976794050812
women,5,77,28.9850513987969,0.158648761144828,0.207182585058296,1.83983571864863
women,6,77,28.8966875221758,0.159862520705617,0.161596224417683,1.87040304773271
women,7,77,28.808593031818,0.161085566265621,0.116009863777063,1.90147822738075
women,8,77,28.7207671064723,0.162317968868384,0.0704235031364506,1.93306969510443
women,9,77,28.6332089273908,0.163559800100977,0.0248371424958309,1.96518602859756
women,10,77,28.5459176783219,0.164811132098156,-0.0207492181447817,1.99783594806521
women,11,77,28.4588925455022,0.166072037546551,-0.0663355787853943,2.03102831859128
women,12,77,28.3721327176493,0.167342589688889,-0.111921939426021,2.06477215254569
women,13,77,28.2856373859541,0.168622862328249,-0.157508300066634,2.09907661203126
women,14,77,28.1994057440731,0.169912929832348,-0.203094660707253,2.13395101137153
women,15,77,28.1134369881211,0.171212867137862,-0.248681021347866,2.16940481963969
women,16,77,28.0277303166636,0.172522749754776,-0.294267381988486,2.20544766322967
women,17,77,27.9422849307094,0.173842653770776,-0.339853742629106,2.24208932846984
women,18,77,27.857100033703,0.175172655855662,-0.385440103269711,2.27933976428025
women,19,77,27.7721748315174,0.176512833265806,-0.431026463910338,2.31720908487392
women,20,77,27.6875085324466,0.177863263848638,-0.47661282455095,2.35570757250299
women,21,77,27.603100347198,0.179224026047168,-0.52219918519157,2.39484568025071
women,22,77,27.5189494888855,0.180595198904542,-0.56778554583219,2.43463403486943
women,23,77,27.4350551730217,0.181976862068636,-0.613371906472803,2.47508343966618
women,24,77,27.3514166175108,0.18336909579668,-0.658958267113422,2.51620487743585
women,25,77,27.2680330426414,0.18477198095992,-0.704544627754035,2.55800951344325
women,26,77,27.1849036710791,0.186185599048317,-0.750130988394655,2.60050869845476
women,27,77,27.1020277278593,0.187610032175279,-0.795717349035267,2.64371397182017
women,28,77,27.0194044403799,0.189045363082432,-0.841303709675887,2.68763706460594
women,29,77,26.9370330383942,0.190491675144425,-0.886890070316507,2.73228990278038
women,30,77,26.8549127540036,0.191949052373777,-0.932476430957119,2.77768461045174
women,31,77,26.7730428216506,0.193417579425749,-0.978062791597739,2.82383351316018
women,32,77,26.6914224781116,0.19489734160327,-1.02364915223835,2.87074914122442
women,33,77,26.6100509624897,0.196388424861887,-1.06923551287898,2.91844423314386
women,34,77,26.5289275162076,0.197890915814758,-1.11482187351958,2.96693173905746
women,35,77,26.4480513830009,0.199404901737688,-1.1604082341602,3.01622482425984
women,36,77,26.3674218089103,0.200930470574191,-1.20599459480082,3.06633687277602
women,37,77,26.2870380422754,0.202467710940604,-1.25158095544144,3.11728149099532
women,38,77,26.2068993337272,0.204016712131233,-1.29716731608206,3.16907251136585
women,39,77,26.1270049361811,0.205577564123541,-1.34275367672267,3.22172399615023
women,40,77,26.0473541048303,0.207150357583371,-1.3883400373633,3.27525024124387
women,41,77,25.9679460971383,0.208735183870216,-1.43392639800391,3.32966578005637
women,42,77,25.8887801728327,0.210332135042524,-1.47951275864452,3.3849853874579
women,43,77,25.8098555938975,0.211941303863049,-1.52509911928514,3.44122408379065
women,44,77,25.7311716245669,0.213562783804231,-1.57068547992575,3.49839713894717
women,45,77,25.6527275313179,0.215196669053638,-1.61627184056637,3.5565200765166
women,46,77,25.5745225828641,0.216843054519424,-1.66185820120699,3.61560867799936
women,47,77,25.4965560501482,0.218502035835852,-1.70744456184761,3.67567898709241
women,48,77,25.4188272063355,0.220173709368842,-1.75303092248822,3.73674731404521
women,49,77,25.3413353268073,0.221858172221577,-1.79861728312884,3.79883024008838
women,50,77,25.2640796891537,0.223555522240133,-1.84420364376946,3.86194462193579
men,-1,77,28.3276616622886,0.123443168913106,0.0960457892775473,1.36906002063552
men,0,77,28.3007165152488,0.124356158722897,0.0390812781006897,1.39145157654165
men,1,77,28.2737969983142,0.125275901035885,-0.0178832330761607,1.41420935581882
men,2,77,28.2469030871055,0.126202445793811,-0.0748477442530112,1.4373393482052
men,3,77,28.2200347572669,0.127135843307784,-0.131812255429862,1.46084764140368
men,4,77,28.1931919844652,0.128076144261018,-0.188776766606716,1.48474042268411
men,5,77,28.1663747443909,0.12902339971158,-0.245741277783587,1.50902398051176
men,6,77,28.1395830127572,0.129977661095166,-0.302705788960438,1.5337047062024
men,7,77,28.1128167653007,0.130938980227892,-0.359670300137296,1.55878909560447
men,8,77,28.0860759777808,0.131907409309104,-0.416634811314146,1.58428375080877
men,9,77,28.0593606259804,0.132883000924222,-0.473599322491014,1.61019538188608
men,10,77,28.0326706857049,0.133865808047584,-0.530563833667865,1.63653080865325
men,11,77,28.0060061327831,0.134855884045333,-0.587528344844715,1.66329696246808
men,12,77,27.9793669430667,0.135853282678306,-0.644492856021573,1.6905008880537
men,13,77,27.9527530924301,0.136858058104958,-0.701457367198423,1.71814974535262
men,14,77,27.9261645567712,0.137870264884303,-0.758421878375285,1.7462508114113
men,15,77,27.8996013120103,0.138889957978873,-0.815386389552135,1.77481148229532
men,16,77,27.8730633340908,0.139917192757707,-0.872350900728985,1.80383927503607
men,17,77,27.8465505989791,0.140952024999354,-0.929315411905843,1.83334182960918
men,18,77,27.8200630826642,0.141994510894903,-0.986279923082686,1.86332691094526
men,19,77,27.7936007611583,0.143044707051036,-1.04324443425956,1.89380241097372
men,20,77,27.767163610496,0.144102670493096,-1.10020894543641,1.92477635069975
men,21,77,27.7407516067351,0.145168458668191,-1.15717345661327,1.95625688231551
men,22,77,27.7143647259558,0.146242129448309,-1.21413796779013,1.98825229134571
men,23,77,27.6880029442614,0.14732374113346,-1.27110247896699,2.0207709988283
men,24,77,27.6616662377776,0.148413352454843,-1.32806699014384,2.0538215635309
men,25,77,27.635354582653,0.149511022578036,-1.3850315013207,2.08741268420338
men,26,77,27.609067955059,0.150616811106207,-1.44199601249755,2.12155320186732
men,27,77,27.5828063311894,0.151730778083351,-1.4989605236744,2.156252102143
men,28,77,27.5565696872607,0.152852983997551,-1.55592503485126,2.19151851761428
men,29,77,27.5303579995122,0.153983489784259,-1.61288954602811,2.2273617302323
men,30,77,27.5041712442058,0.155122356829612,-1.66985405720496,2.26379117375847
men,31,77,27.4780093976256,0.156269646973759,-1.72681856838182,2.30081643624732
men,32,77,27.4518724360787,0.157425422514219,-1.78378307955867,2.33844726257009
men,33,77,27.4257603358946,0.158589746209269,-1.84074759073554,2.3766935569795
men,34,77,27.3996730734252,0.159762681281345,-1.89771210191238,2.41556538571653
men,35,77,27.3736106250449,0.160944291420481,-1.95467661308924,2.45507297965975
men,36,77,27.3475729671508,0.162134640787762,-2.01164112426611,2.49522673701817
men,37,77,27.3215600761623,0.163333794018813,-2.06860563544296,2.53603722606777
men,38,77,27.2955719285211,0.164541816227306,-2.12557014661982,2.57751518793331
men,39,77,27.2696085006915,0.165758773008493,-2.18253465779667,2.61967153941504
men,40,77,27.2436697691601,0.166984730442774,-2.23949916897352,2.66251737586223
men,41,77,27.217755710436,0.168219755099281,-2.29646368015038,2.70606397409317
men,42,77,27.1918663010505,0.169463914039491,-2.35342819132723,2.75032279536336
men,43,77,27.1660015175571,0.170717274820875,-2.41039270250408,2.79530548838197
men,44,77,27.1401613365319,0.171979905500556,-2.46735721368093,2.8410238923777
men,45,77,27.1143457345731,0.173251874639014,-2.52432172485779,2.88749004021489
men,46,77,27.0885546883012,0.1745332513038,-2.58128623603464,2.93471616156043
